Feature ID,Domain,Phylum,Class,Order,Family,Genus,Species
c42d37a8f2eb0e8d67d800febaa35a89,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,unassigned
f90043884b8de6ae68aca49fa9661fd9,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured,uncultured_bacterium
f532140cad4ba383f2a1aad7948d6c42,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Lacunisphaera,uncultured_Opitutus
e3e0a7e7ad5a84dfd2d0e8ca4b0de230,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
6c8ec9c1ba1506ac758e6886a0cf9780,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,unassigned
b676464e16d6c563fece8b4fbe467cad,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Fimbriiglobus,Gemmata_sp.
146195f72933e590d98b89c38d6eda33,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Geodermatophilaceae,Klenkia,unassigned
ef3b2316991dfe380ee367f007be7179,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Microcystaceae,SU2_symbiont_group,Rhopalodia_gibba
d551c6b7a6808f4437e319d348d5c9c6,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,SWB02,unassigned
d6eefcf2f4cbe988bca237f40c214536,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Xiphinematobacteraceae,Candidatus_Xiphinematobacter,unassigned
9bc1132c30c32644a336f29c312e792f,Bacteria,Firmicutes,Clostridia,Clostridia,Hungateiclostridiaceae,unassigned,unassigned
463448be7fe6ae1e5a096e746e6974c5,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,Vicinamibacteraceae,wastewater_metagenome
768d500dec54c80d5ef769902dadd792,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Fimbriiglobus,Gemmata_sp.
81a665d98cfef30a0e4115427e1b2afb,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,uncultured,uncultured_bacterium
b63e25d639eef39218d1182000831928,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,unassigned
86b092aefa12a97f8ff02f3d84807586,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_9,uncultured_bacterium
3b71f57bb92c50b2397cb3fc5443c9c7,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Rhodopirellula,unassigned
2249d5bdc5de72a95bb98cd0b47838f2,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Rhodopirellula,uncultured_Planctomycetaceae
b8508137d0e42da7853390f18801b448,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Algoriphagus,unassigned
ca000d31a4b1dd23ec5b731df52687c8,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rubribacterium,unassigned
7b7f9c073366c233fa85c7a9aee5903c,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Promicromonosporaceae,Isoptericola,unassigned
f6c528c217081be9871de0fc58b89408,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,unassigned
59f1cd68284f32f5560fd9f40ceaad5d,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,unassigned,unassigned
b185474a58ab7f644252271d266a730d,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Edaphobaculum,metagenome
2db2b7ca23e6a908d975be7816b8c4aa,Bacteria,Cyanobacteria,Cyanobacteriia,Leptolyngbyales,Leptolyngbyaceae,unassigned,unassigned
65d43491988bfe557da4d86a5ba25dae,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,unassigned
ff76be0590c4f6c35ab16e76515d368a,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,unassigned,unassigned
b672de3b577f55a4350eabdce0f18904,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Alkanindiges,unassigned
60dca69f0840a70554df37ec22fc7e29,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,unassigned_Family,unassigned_Family,metagenome
54fb0fc035318c2a1d42d99017520831,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,unassigned,unassigned
584ed24e4043a198e83fdce815b04ed4,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Rheinheimera,unassigned
e41f79365bf01470a5b0d75519e0f980,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Prosthecobacter,uncultured_bacterium
61812a16db693b81f2bdb802e6028a2e,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured,unassigned
0b1f64396fdb878f73de14e251685027,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rubribacterium,uncultured_Alphaproteobacteria
070f003bde8678a3acee081b9b7f4892,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Singulisphaera,uncultured_bacterium
72cfb5d7d1b5ad5021e66ce783b47570,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter,Verrucomicrobia_bacterium
bd594556f562faf89c95d7015cb21d10,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Monodopsis_sp.
a65b81ffe3aebba8e6269a78e44dbd13,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Roseomonas,unassigned
a759c2ceb519ebf954cac2c2257921a3,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,unassigned
fe94c797ba408ce6cad5d2a1c14f52fe,Bacteria,Proteobacteria,Alphaproteobacteria,Holosporales,Holosporaceae,uncultured,uncultured_bacterium
82e4ca299c4e6cc7e629baf88e6b0b26,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,unassigned
06621aa5907ca3d69f03768c3622ca0c,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides_sp.
7b46269976203c4b677141e236344faf,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,unassigned
b4bb370a59f2637d406ccc0f5a1b2a1e,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Morganella,unassigned
a747ffba9c001ceb0af7b2b8aabb76f0,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Chroococcidiopsaceae,Aliterella,uncultured_bacterium
d3530350480a2196e24a004fa0027558,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,unassigned,unassigned
2b05a6e9e6c580f7fc168a5bbb29de2d,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Arcicella,uncultured_bacterium
022554b1782003e28667ace186d15052,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,unassigned,unassigned
9718e8ccae85f3aeb82c23d4847a6762,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,Sphingomonadaceae
53d03ba3b1cd31be77de1ce001459ca8,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
2e1e3bed8047d7fc9dc8d58cc9e94c76,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Lautropia,metagenome
13f80e0348776f18941f0f23fcd0a88d,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,uncultured,uncultured,unassigned
84f19e09fb27e0e8022bfee97b95cd8e,Bacteria,Cyanobacteria,Cyanobacteriia,Oxyphotobacteria_Incertae_Sedis,unassigned_Family,uncultured,uncultured_bacterium
ab8a936bf957b3c1a55dcdbf077c73c8,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_melliventris
0ca2eb01c2e69f3b10c46f06b0d5c236,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,unassigned
ea6d78bda97b04e1583dbc14c9e77a6d,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_helsingborgensis
ea5723a3458f1eb691d591b2e72bafad,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,Phreatobacter,uncultured_bacterium
1e1535265ac4e69a39e5e28aa8665a55,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,NS10_marine_group,uncultured_bacterium
ca916b22de655ec63659d706e850e4d5,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula,unassigned
3605ef8402f1ddf77b6cbed9af5b27ec,Bacteria,Armatimonadota,Armatimonadia,Armatimonadales,Armatimonadales,Armatimonadales,metagenome
29c1f9ac344c86f7c639350086362586,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,uncultured_prokaryote
5b1279de512b26111ae3643876cb3ece,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rubribacterium,uncultured_Alphaproteobacteria
02d31fa38b7bc4a97bbd79d3f6b1fb53,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,uncultured,uncultured,metagenome
ea59b86559eecb1fc7acf22f63de1bc1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Polynucleobacter,Polynucleobacter_cosmopolitanus
dbdc97f5c933fb9bd5f2d57ea89b1bc4,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Fimbriiglobus,unassigned
f37fc1dccfeba0004cbeb4f1ad6083c6,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Duganella,unassigned
ae2c34982a94e3ffbc52c759ec47820c,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Hydrogenophaga,unassigned
54f94830b52d0f34375e1a49c06b1710,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Buchnera,unassigned
9ff2faf573d92851d44bab172ac594f2,Bacteria,Deinococcota,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,unassigned
affbcb5cb83f60f3f776115a95019c12,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Geodermatophilaceae,unassigned,unassigned
82eb9b82ff17e1e3b12a0c95c6b80758,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,unassigned
fba59e021d41e307e903cd8c3996ba68,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Polynucleobacter,unassigned
2e4e3b35249e8405f6edb55126bb77f2,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,env.OPS_17,env.OPS_17,unassigned
b506d1113dbcf4155083cbd3c2113328,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,Gemmata_sp.
6518e7991cd719fc0d61d0a28635be01,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,unassigned
6e65df037b5dea8615557b740a3be189,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Chlorella_sp.
4026664680d3e58fb0cb77422c9c01eb,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,unassigned,unassigned
4499ad87c15ae5b527cc870d2d3a5bd2,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium,metagenome
d295e63bf67d549419055c6c0aa8f609,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Epipyxis_sp.
b3bb494d0d3836f78ddb82d87a2ad9e6,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,unassigned,unassigned
fcf89a80af21343ea146900e6f117dcf,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,Acidobacteria_bacterium
10f57c3ca54e231091525ee706fdf1a5,Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,unassigned,unassigned
b4289ab0a9a00034c1fbce477b2c4ded,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,unassigned
fc62929f82fc5783b0a5b47fe38c325a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rubribacterium,unassigned
a2c867479c6a76f26da5d1e3b4962ad0,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Aurantisolimonas,metagenome
4b9424f0282300bad6387bae2c9a3c8e,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula,unassigned
0eb48ac1292de0fc7bc6a99b047f511d,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,uncultured,uncultured_bacterium
750ba0e2bb9fe55d1cbb3b4eaadc1981,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Terrimonas,unassigned
a47f1d9b166707448add5c1c113eb511,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,unassigned
39c48fdbcd30e2c4c5fa4aa9622cf1b4,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,uncultured_bacterium
b605a5690e1f2a3ea95ab421227305f9,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,uncultured,unassigned
88a84e991a92292417314e05ba3b76b3,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula,unassigned
7ecc115afb065551b1f20e66440eb81a,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,unassigned,unassigned
97538d6915369a84b33a97190a8ce675,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Terrimicrobiaceae,Terrimicrobium,unassigned
c6753b2db1099e9694067b39c114c0ff,Bacteria,Proteobacteria,Alphaproteobacteria,Micropepsales,Micropepsaceae,uncultured,metagenome
d14368ceff3dfd711843aee819334418,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,Oligoflexales,Oligoflexus,unassigned
c65d68d87cb7defc047872e8893beb68,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,Oligoflexales,Oligoflexus,uncultured_delta
b8c7a2e66471afe6db4c041d26580dbe,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Algoriphagus,unassigned
7ee4fecd4a6dd9c3c950cbfb25e63c72,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4_lineage,uncultured_bacterium
98455ed8141ae8eb22c42b8af63cd738,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Lacunisphaera,unassigned
9cca219ac7e1d9722ab63545dc219ecd,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,unassigned
6f470353b813a2394d7e699733497c5b,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Tundrisphaera,uncultured_bacterium
bd7f76c4a02faa8eaf139b9d41d3ae3a,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,unassigned
a24ab6d4f6aa2c22436785ab1c3e5ae5,Bacteria,Bacteroidota,Bacteroidia,Bacteroidetes_VC2.1_Bac22,Bacteroidetes_VC2.1_Bac22,Bacteroidetes_VC2.1_Bac22,unassigned
b5a75ee30645cb947ad835d87d6cfa11,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,JG30-KF-CM45,uncultured_bacterium
b99cea92d6e2c9c5db0fe013425b1217,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,uncultured_bacterium
1dca104d96e09a385302f0e0ec8b8553,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,unassigned,unassigned
5fc7e6ef6a5cfda515cd05468202e6bf,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,unassigned,unassigned
3f7dc9750b91e382880d7da6a9c524a6,Bacteria,Desulfobacterota,Desulfuromonadia,PB19,PB19,PB19,uncultured_Desulfuromonadales
e61a7bc42a30f0ca4f170b5e3f6cad0c,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,unassigned
2bdbee0f71050c7fafce0c58dad423c2,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,unassigned,unassigned
f58145627e280a4a1da4e21ac347202c,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Roseomonas,uncultured_bacterium
4e414c7dfc779573c85c9e0f9caba16c,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Phytophthora_agathidicida
1d1d68c0261030f6885f385754f10174,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,unassigned
b45cd815b0a670f7a482ad11f4e58122,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,uncultured,uncultured_proteobacterium
868e0165fe32a8925b7f20afa5e1dbfc,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,unassigned,unassigned
4521556bcea633f37f51246426e62930,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,SM2D12,SM2D12,unassigned
42a8faf55fc6ec2c51baee230fdd9476,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,SM2D12,SM2D12,uncultured_bacterium
e40ddeb7d9ef2f4bd8fab77508333059,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,uncultured,uncultured,metagenome
069b295947a353e39f61a9717349b383,Bacteria,Myxococcota,Polyangia,Polyangiales,BIrii41,BIrii41,unassigned
4a9e12b0f9440383532ecf278fedecc8,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cytophagaceae,Cytophaga,uncultured_bacterium
7d5a3526b47b6a64de2375516f57af28,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,uncultured,Isosphaera_sp.
8a5bfa564897b76e04a95c51390493c8,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Planoglabratella_opercularis
e996b33bfee8736b63ac5e75d3c6030c,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,unassigned,unassigned
ef3c5addaf11cc4143815b7b537ad201,Bacteria,Proteobacteria,Alphaproteobacteria,unassigned,unassigned,unassigned,unassigned
46765fc008a0763df3521da01b0b790b,Bacteria,Proteobacteria,Alphaproteobacteria,Holosporales,Holosporaceae,uncultured,uncultured_Alphaproteobacteria
02dfe21a8aee73acbb9536304cae7cf7,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,uncultured,uncultured_bacterium
80dfdbd3357b75804f2b7588c44bf659,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,uncultured,unassigned
b64a457cd1a22a27f92fbc75bd633ee3,Bacteria,SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),unassigned
027549cf975d3bac283d5e9f1d872a62,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,Tepidisphaeraceae,Tepidisphaeraceae,uncultured_bacterium
78ae69de8aed065240f789e40766fae6,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Algoriphagus,unassigned
11f067312baf8b5a36301defdf1d44a6,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_kullabergensis
8da673c73ba3aa267c2078c32885d017,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,uncultured,unassigned
24d469d2f3e5b08e89d1d007608bbaed,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,unassigned,unassigned
e656b9dc513a78599259c2207a76bcbc,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,uncultured_bacterium
dd38529dcd44702f21dbc2ea939457a9,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,uncultured,Algoriphagus_boseongensis
d72b1b54de22090510069919cf846e52,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42,metagenome
2bbb28b70c3a3757e48663f4d0003ecc,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,unassigned
e62bc255972e97f7ce87f75fcc3a30c8,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Runella,unassigned
4ff075fa26b4602e5344a9c04b744578,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Neotessella_volvocina
b7177574e4a05e24680e7ea5549a2c28,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,uncultured,metagenome
65cfa17389f79e5f7191b1f2672152f1,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,uncultured_bacterium
a737cddced392e0e9f0b7c73014fe294,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42,metagenome
1d9ac22d9aa46ac86e4a652fc7657ecf,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Terrimicrobiaceae,Terrimicrobium,metagenome
7acb753aa81ce027d2baa4b127d34f0f,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prolixibacteraceae,uncultured,unassigned
7d81d0f8a78b66abf9136abf5b425097,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Cellulomonadaceae,Actinotalea,uncultured_bacterium
d2ae3758c0ca7ccb3e1080edfb02802a,Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,Candidatus_Paracaedibacter,unassigned
4a322d31eb1fff591b9ef4d8c0f374f5,Bacteria,Bacteroidota,Bacteroidia,unassigned,unassigned,unassigned,unassigned
717dab840e2829bdf48f4cdba7ab14a1,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,unassigned
463d2be3c1360e6e6850b5283e5d3e4d,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,metagenome
ee3dc430ea374945b3c74bc28c894e6f,Bacteria,Bdellovibrionota,Bdellovibrionia,Bacteriovoracales,Bacteriovoracaceae,Peredibacter,metagenome
34103fc1eb69bad257bb51172cee9a40,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudoxanthobacter,unassigned
11797541fe39998e8cffc9fe5d689e2c,Bacteria,SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),uncultured_bacterium
ad6bf5ac4ec7d38d0f419c16fcc0040f,Bacteria,Proteobacteria,Alphaproteobacteria,unassigned,unassigned,unassigned,unassigned
3a910ddaf3d810289241c7e4f0ddcc01,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,Rubinisphaera,Rubinisphaera_brasiliensis
fc176d8e2781c1d491c61b9be06d9588,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,Neochlamydia,uncultured_bacterium
57e031cdeef3af2cab97d9a86a1974b3,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,SM2D12,SM2D12,uncultured_Hyphomicrobiaceae
9c9267b683384f554daaea9b5c31e7c4,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,unassigned,unassigned
21b8fb645510b0c46bb3484163148efd,Bacteria,Desulfobacterota,Desulfuromonadia,Bradymonadales,Bradymonadales,Bradymonadales,uncultured_bacterium
1df548c815b492840d46c996939ea791,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,unassigned
b12a683beb607cc10aaff7ebc550b19d,Bacteria,WPS-2,WPS-2,WPS-2,WPS-2,WPS-2,uncultured_bacterium
252b4d9865a8ccb3bad51dcd67e0cb06,Bacteria,Planctomycetota,vadinHA49,vadinHA49,vadinHA49,vadinHA49,uncultured_soil
6238215252d3a1b64fe2e1fa0cf51322,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Runella,metagenome
629f18d5faa6db44ef6dc11877a89970,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,unassigned
650d2372fd1d3d6d6d028c1e34bdbe29,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,unassigned,unassigned
00f22fe0aa7d9b976a6a884f493a1b75,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,unassigned,unassigned
6ae5be1abbcc826ee7bf5fb1bc265bff,Bacteria,Proteobacteria,Alphaproteobacteria,unassigned,unassigned,unassigned,unassigned
40518879b1871cfde65b3b8bc7d70bf7,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,uncultured,uncultured_bacterium
dd78b6b4c49b1a8c83214298dd4f9716,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Azospira,unassigned
bc9a04d2773c405d3c992cce4bb8e3f5,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group,uncultured_bacterium
f3dfe8e5f0fdb79b188af4bd5b41d86b,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,SM2D12,SM2D12,unidentified_marine
0920dcf0f62fb2b3ab9e32f1c4edec37,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,unassigned,unassigned
04fa2ed2a7af2123dc3d7ce9cd0d2afc,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
17c1ca86439a52ce35a037f692c808a3,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium_cheonhonense
87014ceeb420eb02f1c4927df63c87bb,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Polynucleobacter,unassigned
d24522a087457506e1cfd975ab6d18cf,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonas,unassigned
cf5fe32962d142586a6b5d3a2505730f,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,uncultured,uncultured_Alphaproteobacteria
